AccountID,CustomerID,Month,TransactionCount,InflowAmount,OutflowAmount,FeeRevenue,DigitalTransactionShare
502430,101578,2025-02,5,1588.61,117.57,0.0,0.8
502430,101578,2025-03,12,1397.84,658.52,5.18,0.568
502430,101578,2025-04,11,886.28,1515.84,0.0,0.768
502430,101578,2025-05,6,1292.91,266.31,0.0,0.876
502430,101578,2025-06,9,168.32,392.94,5.57,0.708
502430,101578,2025-07,6,1467.2,1284.09,0.0,0.638
502430,101578,2025-08,3,1643.55,177.11,0.4,0.713
502430,101578,2025-09,5,0.0,1033.83,0.0,0.72
502430,101578,2025-10,10,2622.08,16.95,3.32,0.591
502430,101578,2025-11,11,2490.66,790.48,0.0,0.679
502430,101578,2025-12,2,1780.02,786.76,5.1,0.927
502431,101579,2025-01,5,0.0,2826.33,0.0,0.733
502431,101579,2025-02,3,893.71,2004.25,0.57,0.496
502431,101579,2025-03,4,475.24,2131.58,0.0,0.664
502431,101579,2025-04,9,2518.49,2277.4,1.82,0.615
502431,101579,2025-05,8,1608.06,2842.46,0.34,0.605
502431,101579,2025-06,5,3313.48,453.84,2.2,0.509
502431,101579,2025-07,6,1846.6,0.0,8.08,0.597
502431,101579,2025-08,7,3444.77,0.0,3.66,0.576
502431,101579,2025-09,5,672.51,0.0,0.0,0.659
502431,101579,2025-10,3,3350.65,2022.07,0.0,0.874
502431,101579,2025-11,8,2200.66,1324.02,0.31,0.579
502431,101579,2025-12,3,24.87,0.0,2.51,0.749
502432,101579,2025-01,8,2368.63,850.55,4.45,0.578
502432,101579,2025-02,4,0.0,40.8,3.46,0.773
502432,101579,2025-03,6,557.13,0.0,0.0,0.619
502432,101579,2025-04,2,2995.09,886.49,0.73,0.85
502432,101579,2025-05,4,3190.9,0.0,0.68,0.926
502432,101579,2025-06,9,188.93,0.0,7.28,0.623
502432,101579,2025-07,6,832.35,0.0,0.0,0.699
502432,101579,2025-08,5,0.0,490.78,0.0,0.726
502432,101579,2025-09,4,3479.28,1476.53,4.8,0.693
502432,101579,2025-10,6,4279.32,1597.49,4.18,0.781
502432,101579,2025-11,8,998.88,229.95,6.76,0.806
502432,101579,2025-12,8,3217.66,1639.65,8.96,0.934
502433,101580,2025-01,20,3080.17,1671.97,9.78,0.743
502433,101580,2025-02,19,2134.18,1124.43,2.74,0.611
502433,101580,2025-03,25,1276.1,2414.42,13.3,0.857
502433,101580,2025-04,16,1865.0,1856.42,0.88,0.486
502433,101580,2025-05,18,1359.39,1756.87,7.77,0.93
502433,101580,2025-06,15,1871.08,1925.29,1.21,0.657
502433,101580,2025-07,16,2207.89,2109.34,1.62,0.71
502433,101580,2025-08,14,2620.36,1697.94,6.21,0.694
502433,101580,2025-09,16,1284.95,756.05,5.69,0.492
502433,101580,2025-10,17,2642.11,1973.43,5.56,0.809
502433,101580,2025-11,18,1753.5,2123.49,1.92,0.621
502433,101580,2025-12,15,1648.31,1526.19,3.61,0.694
502434,101581,2025-01,19,2637.83,2584.08,2.04,0.703
502434,101581,2025-02,15,3989.29,2425.55,5.79,0.621
502434,101581,2025-03,17,3410.82,2559.17,0.87,0.767
502434,101581,2025-04,25,2594.24,1332.16,1.12,0.611
502434,101581,2025-05,14,4562.4,2716.61,7.54,0.347
502434,101581,2025-06,14,3745.96,4418.1,2.38,0.601
502434,101581,2025-07,20,3592.73,2922.24,9.05,0.512
502434,101581,2025-08,17,2173.63,4127.81,4.73,0.382
502434,101581,2025-09,20,4554.72,2389.21,7.19,0.69
502434,101581,2025-10,24,4017.05,2926.57,2.45,0.404
502434,101581,2025-11,17,4022.25,3630.21,1.12,0.534
502434,101581,2025-12,20,2713.0,3291.27,3.32,0.237
502435,101582,2025-01,8,1912.7,847.86,3.58,0.336
502435,101582,2025-02,8,1148.11,1357.07,6.63,0.746
502435,101582,2025-03,4,363.15,187.72,3.19,0.838
502435,101582,2025-04,10,0.0,1183.09,1.25,0.872
502435,101582,2025-05,4,386.01,683.82,0.6,0.665
502435,101582,2025-06,3,1288.1,115.51,0.0,0.436
502435,101582,2025-07,5,1475.13,0.0,5.41,0.465
502435,101582,2025-08,3,1867.0,341.95,0.0,0.295
502435,101582,2025-09,6,2310.63,1103.76,4.55,0.292
502435,101582,2025-10,9,468.48,264.74,3.01,0.753
502435,101582,2025-11,6,1483.46,1019.3,4.75,0.416
502435,101582,2025-12,2,2424.44,2068.66,2.23,0.569
502436,101582,2025-01,11,3483.53,3539.72,0.0,0.616
502436,101582,2025-02,17,4206.26,1998.31,6.23,0.571
502436,101582,2025-03,26,3709.03,2895.33,2.32,0.456
502436,101582,2025-04,18,4111.85,2393.0,13.95,0.44
502436,101582,2025-05,24,3901.32,4087.58,5.04,0.894
502436,101582,2025-06,12,1563.26,3423.39,7.65,0.647
502436,101582,2025-07,27,2984.05,1743.36,8.03,0.592
502436,101582,2025-08,16,3863.72,2892.79,4.34,0.442
502436,101582,2025-09,12,5063.19,3049.04,9.21,0.527
502436,101582,2025-10,14,2523.18,3631.86,6.31,0.584
502436,101582,2025-11,17,4396.32,4347.71,12.73,0.709
502436,101582,2025-12,18,4421.81,3448.63,1.09,0.44
502437,101583,2025-01,21,2564.1,3555.32,0.0,0.731
502437,101583,2025-02,22,2310.27,2861.26,6.97,0.534
502437,101583,2025-03,22,1512.28,2806.08,0.0,0.574
502437,101583,2025-04,23,3611.33,1401.72,2.54,0.362
502437,101583,2025-05,11,5316.85,2454.54,4.45,0.699
502437,101583,2025-06,13,3461.62,2116.26,2.91,0.664
502437,101583,2025-07,20,2541.07,1818.69,4.45,0.46
502437,101583,2025-08,16,2442.01,2696.91,1.92,0.672
502437,101583,2025-09,16,3063.76,2686.77,6.98,0.498
502437,101583,2025-10,14,2001.33,1851.89,8.5,0.29
502437,101583,2025-11,18,2299.93,1319.06,8.94,0.706
502437,101583,2025-12,22,2904.35,1763.13,7.25,0.412
502438,101584,2025-01,7,2996.8,5259.92,2.24,0.944
502438,101584,2025-02,3,1729.18,4154.09,0.0,0.708
502438,101584,2025-03,4,5747.18,2850.14,1.81,0.678
502438,101584,2025-04,5,4325.54,0.0,4.42,0.889
502438,101584,2025-05,3,3539.85,4472.34,0.0,0.594
502438,101584,2025-06,6,9468.15,2699.2,9.47,0.67
502438,101584,2025-07,8,313.98,2521.84,2.58,0.787
502438,101584,2025-08,8,4294.1,867.85,1.77,0.667
502438,101584,2025-09,5,1212.26,2935.35,3.52,0.765
502438,101584,2025-10,5,7040.65,0.0,0.97,0.558
502438,101584,2025-11,4,7460.14,6027.99,2.56,0.43
502438,101584,2025-12,3,5593.46,0.0,0.0,0.698
502439,101584,2025-01,17,9203.98,8862.64,11.22,0.497
502439,101584,2025-02,22,7529.37,9768.71,9.18,0.724
502439,101584,2025-03,19,15666.74,13176.33,6.15,0.78
502439,101584,2025-04,17,13837.37,8827.44,12.99,0.658
502439,101584,2025-05,17,8704.59,7216.64,0.0,0.586
502439,101584,2025-06,24,9911.29,11333.59,3.85,0.931
502439,101584,2025-07,23,12840.97,6869.53,7.73,0.674
502439,101584,2025-08,18,11334.24,12800.5,1.16,0.62
502439,101584,2025-09,17,12934.41,8900.97,0.0,0.912
502439,101584,2025-10,23,11573.09,7352.32,7.02,0.44
502439,101584,2025-11,20,14210.05,11367.2,0.0,0.874
502439,101584,2025-12,17,8967.49,6449.49,6.6,0.677
502440,101585,2025-01,14,3210.8,2728.3,2.08,0.478
502440,101585,2025-02,23,3536.57,2052.15,8.22,0.619
502440,101585,2025-03,15,4256.41,2045.7,1.13,0.326
502440,101585,2025-04,16,3364.8,2689.83,14.03,0.412
502440,101585,2025-05,29,2484.44,3271.72,4.64,0.431
502440,101585,2025-06,24,3146.94,2175.32,0.24,0.5
502440,101585,2025-07,18,2080.21,2895.39,4.73,0.725
502440,101585,2025-08,15,2945.6,2070.65,10.14,0.663
502440,101585,2025-09,22,2323.94,2453.75,1.51,0.365
502440,101585,2025-10,21,2000.75,2524.93,0.0,0.407
502440,101585,2025-11,18,3014.55,1389.93,0.0,0.329
502440,101585,2025-12,16,2905.07,2928.21,0.0,0.608
502441,101586,2025-01,21,5403.24,4874.27,6.37,0.703
502441,101586,2025-02,20,5866.14,5402.69,9.62,0.589
502441,101586,2025-03,19,3976.4,3312.33,7.94,0.514
502441,101586,2025-04,15,3062.67,4063.29,9.35,0.778
502441,101586,2025-05,15,5205.65,3250.03,7.23,0.664
502441,101586,2025-06,23,4725.25,2495.4,2.21,0.675
502441,101586,2025-07,15,4342.56,2557.39,3.26,0.717
502441,101586,2025-08,21,5186.87,3290.8,4.94,0.841
502441,101586,2025-09,12,4823.01,2806.83,6.46,0.674
502441,101586,2025-10,21,2805.85,3079.35,6.38,0.703
502441,101586,2025-11,18,3884.77,3717.93,7.09,0.538
502441,101586,2025-12,17,4169.48,4370.42,2.47,0.775
502442,101587,2025-01,20,2918.99,1900.71,5.18,0.99
502442,101587,2025-02,17,1978.27,1444.01,0.0,0.652
502442,101587,2025-03,23,2718.79,1242.73,3.19,0.494
502442,101587,2025-04,26,3050.69,2200.14,0.0,0.684
502442,101587,2025-05,23,3122.75,2679.55,0.71,0.789
502442,101587,2025-06,21,1409.58,2114.37,0.0,0.886
502442,101587,2025-07,9,2809.21,2345.92,12.38,0.771
502442,101587,2025-08,15,3491.78,1159.01,8.91,0.548
502442,101587,2025-09,16,2326.85,2000.8,5.27,0.658
502442,101587,2025-10,21,3124.38,1902.77,0.37,0.627
502442,101587,2025-11,23,1933.5,2426.87,5.77,0.641
502442,101587,2025-12,18,3422.33,2471.24,8.41,0.614
502443,101587,2025-01,21,2318.08,1947.21,4.92,0.677
502443,101587,2025-02,17,2598.57,2420.96,0.82,0.99
502443,101587,2025-03,16,2122.92,2301.12,8.83,0.662
502443,101587,2025-04,15,3261.45,1390.13,8.65,0.658
502443,101587,2025-05,21,2838.55,2767.32,10.04,0.844
502443,101587,2025-06,21,2376.21,2261.89,0.53,0.799
502443,101587,2025-07,18,2237.91,2405.34,6.88,0.578
502443,101587,2025-08,23,3020.32,2256.74,6.76,0.494
502443,101587,2025-09,20,2439.4,1621.24,8.73,0.876
502443,101587,2025-10,18,2329.95,1822.51,2.98,0.654
502443,101587,2025-11,14,2722.9,1480.24,4.67,0.9
502443,101587,2025-12,19,1919.01,2568.54,8.64,0.645
502444,101588,2025-01,18,4949.22,2594.88,6.42,0.32
502444,101588,2025-02,26,3889.84,3513.32,8.78,0.609
502444,101588,2025-03,20,2153.81,3017.51,0.0,0.225
502444,101588,2025-04,18,4744.54,5394.59,0.0,0.438
502444,101588,2025-05,21,5120.11,4517.23,4.92,0.452
502444,101588,2025-06,21,4536.4,4266.98,10.13,0.566
502444,101588,2025-07,22,4802.54,3434.58,7.64,0.475
502444,101588,2025-08,13,4452.8,3877.46,7.79,0.341
502444,101588,2025-09,28,3688.67,3644.41,10.53,0.487
502444,101588,2025-10,22,4690.93,2385.41,12.76,0.637
502444,101588,2025-11,14,4601.57,3426.22,1.26,0.374
502444,101588,2025-12,14,4088.34,1423.09,9.58,0.574
502445,101588,2025-01,21,6096.14,3940.66,0.0,0.733
502445,101588,2025-02,10,3606.01,2780.68,2.1,0.471
502445,101588,2025-03,18,4348.0,2771.02,3.83,0.448
502445,101588,2025-04,23,3100.87,3949.35,4.12,0.542
502445,101588,2025-05,10,4767.53,3960.54,8.71,0.585
502445,101588,2025-06,20,4595.58,3627.37,12.74,0.893
502445,101588,2025-07,15,4617.08,5423.07,11.0,0.256
502445,101588,2025-08,18,4324.95,5303.77,6.84,0.371
502445,101588,2025-09,14,5389.32,2415.63,3.52,0.55
502445,101588,2025-10,24,5422.02,5378.96,6.42,0.526
502445,101588,2025-11,12,4464.43,3574.3,0.0,0.651
502445,101588,2025-12,15,5056.33,2661.65,1.22,0.491
502446,101589,2025-01,15,2457.41,5304.32,13.55,0.71
502446,101589,2025-02,18,8804.77,5855.68,7.15,0.647
502446,101589,2025-03,19,5168.7,3988.72,8.13,0.371
502446,101589,2025-04,11,8045.19,3876.78,4.65,0.798
502446,101589,2025-05,17,3915.9,5401.87,6.93,0.99
502446,101589,2025-06,14,6747.95,4392.54,8.65,0.552
502446,101589,2025-07,14,6206.7,3608.63,9.75,0.545
502446,101589,2025-08,13,5105.63,3539.94,1.0,0.463
502446,101589,2025-09,19,3771.74,4156.69,2.62,0.598
502446,101589,2025-10,25,4823.45,3642.06,4.16,0.873
502446,101589,2025-11,23,5833.12,4755.73,0.0,0.777
502446,101589,2025-12,20,5519.3,3547.53,0.0,0.761
502447,101589,2025-01,5,976.12,562.14,0.0,0.657
502447,101589,2025-02,6,741.33,1060.42,4.97,0.836
502447,101589,2025-03,5,1918.85,0.0,5.81,0.718
502447,101589,2025-04,8,1228.88,1999.23,0.0,0.914
502447,101589,2025-05,9,1794.49,636.37,0.0,0.867
502447,101589,2025-06,3,2552.99,186.73,0.0,0.821
502447,101589,2025-07,4,2157.93,2592.89,4.61,0.925
502447,101589,2025-08,9,4446.72,803.45,2.26,0.859
502447,101589,2025-09,3,1709.93,1475.84,0.43,0.695
502447,101589,2025-10,7,2035.43,660.33,0.0,0.809
502447,101589,2025-11,5,1067.45,2053.67,10.56,0.851
502447,101589,2025-12,6,2435.14,3159.8,0.13,0.881
502448,101590,2025-01,13,1700.08,2257.01,3.32,0.225
502448,101590,2025-02,18,1842.48,2165.45,0.0,0.428
502448,101590,2025-03,11,2285.44,1708.77,11.7,0.474
502448,101590,2025-04,19,2401.92,2544.72,6.72,0.854
502448,101590,2025-05,23,2039.88,1136.15,4.81,0.545
502448,101590,2025-06,23,3602.7,3004.22,1.52,0.578
502448,101590,2025-07,22,4154.13,1125.07,0.0,0.5
502448,101590,2025-08,17,2654.43,1527.06,3.63,0.619
502448,101590,2025-09,16,1584.02,2818.65,2.77,0.702
502448,101590,2025-10,18,1837.88,921.94,0.0,0.621
502448,101590,2025-11,23,2653.63,2209.35,1.99,0.582
502448,101590,2025-12,20,1925.52,2272.98,5.24,0.686
502449,101590,2025-01,29,3595.04,1671.15,0.83,0.432
502449,101590,2025-02,18,2714.4,1627.17,3.85,0.447
502449,101590,2025-03,17,3056.43,2331.28,7.19,0.392
502449,101590,2025-04,13,2541.22,1777.71,16.06,0.694
502449,101590,2025-05,18,2296.9,2646.15,2.06,0.568
502449,101590,2025-06,21,2934.04,2176.16,3.94,0.739
502449,101590,2025-07,16,3262.7,3189.26,3.98,0.494
502449,101590,2025-08,18,2343.99,1554.67,3.58,0.432
502449,101590,2025-09,21,2891.88,2912.88,3.02,0.451
502449,101590,2025-10,15,2005.19,1058.51,8.68,0.356
502449,101590,2025-11,15,3329.49,3868.33,0.0,0.787
502449,101590,2025-12,20,2911.26,1944.42,5.79,0.771
502450,101590,2025-01,5,1108.89,714.17,1.34,0.591
502450,101590,2025-02,4,100.33,310.98,0.0,0.607
502450,101590,2025-03,5,1174.36,387.94,2.39,0.719
502450,101590,2025-04,6,2136.17,0.0,3.97,0.2
502450,101590,2025-05,5,309.31,547.99,2.89,0.398
502450,101590,2025-06,1,1190.4,0.0,0.0,0.552
502450,101590,2025-07,12,899.71,0.0,0.0,0.282
502450,101590,2025-08,5,486.05,721.66,0.0,0.567
502450,101590,2025-09,4,593.25,58.34,0.0,0.417
502450,101590,2025-10,7,1291.75,489.31,7.16,0.685
502450,101590,2025-11,8,1982.67,678.51,1.3,0.64
502450,101590,2025-12,9,357.01,556.44,0.21,0.672
502451,101591,2025-01,21,3430.68,2380.88,0.14,0.393
502451,101591,2025-02,17,1617.84,1733.37,1.16,0.878
502451,101591,2025-03,29,3566.33,2958.74,6.96,0.462
502451,101591,2025-04,23,3878.0,2690.44,6.59,0.713
502451,101591,2025-05,22,2238.56,2965.55,3.71,0.675
502451,101591,2025-06,21,3436.09,2728.2,6.7,0.528
502451,101591,2025-07,15,1952.05,2136.77,7.2,0.884
502451,101591,2025-08,10,4336.92,3629.75,0.0,0.491
502451,101591,2025-09,13,2456.74,2714.54,8.92,0.418
502451,101591,2025-10,15,3660.51,1908.08,8.48,0.882
502451,101591,2025-11,13,3395.75,3038.98,7.01,0.427
502451,101591,2025-12,27,4020.73,3364.85,2.93,0.268
502452,101592,2025-01,14,2137.25,2066.01,10.38,0.583
502452,101592,2025-02,21,2919.64,2203.64,7.68,0.302
502452,101592,2025-03,19,2352.2,2113.57,5.2,0.684
502452,101592,2025-04,21,2029.18,1955.39,8.8,0.341
502452,101592,2025-05,16,2121.39,1939.38,2.17,0.577
502452,101592,2025-06,13,2331.58,1684.95,8.57,0.515
502452,101592,2025-07,21,1425.92,1823.85,3.54,0.392
502452,101592,2025-08,19,1673.54,2110.9,1.91,0.602
502452,101592,2025-09,16,2296.66,1966.78,6.65,0.626
502452,101592,2025-10,25,2969.24,2031.05,0.89,0.757
502452,101592,2025-11,13,2245.78,2333.04,6.85,0.524
502452,101592,2025-12,11,2546.85,1928.29,8.31,0.738
502453,101593,2025-01,5,762.97,0.0,0.0,0.725
502453,101593,2025-02,6,506.37,0.0,5.75,0.512
502453,101593,2025-03,5,724.32,680.2,2.81,0.416
502453,101593,2025-04,7,556.89,297.08,0.0,0.671
502453,101593,2025-05,9,1204.53,0.0,5.59,0.403
502453,101593,2025-06,6,186.06,844.89,1.58,0.503
502453,101593,2025-07,2,1053.45,634.39,9.15,0.843
502453,101593,2025-08,9,581.78,700.63,3.49,0.877
502453,101593,2025-09,4,1193.81,302.05,2.64,0.455
502453,101593,2025-10,9,1285.49,918.16,0.0,0.518
502453,101593,2025-11,5,1109.31,457.67,0.73,0.643
502453,101593,2025-12,4,1450.61,351.17,0.0,0.689
502454,101593,2025-01,7,938.93,73.87,0.0,0.758
502454,101593,2025-02,2,1673.39,1532.35,4.27,0.756
502454,101593,2025-03,5,688.45,519.29,1.13,0.532
502454,101593,2025-04,5,1500.91,723.06,0.9,0.99
502454,101593,2025-05,7,1311.84,0.0,2.61,0.756
502454,101593,2025-06,4,513.58,840.34,0.0,0.487
502454,101593,2025-07,7,0.0,841.36,5.2,0.679
502454,101593,2025-08,7,261.4,1046.8,9.73,0.802
502454,101593,2025-09,6,826.57,932.71,4.47,0.723
502454,101593,2025-10,7,115.38,1065.49,3.72,0.745
502454,101593,2025-11,8,570.9,925.73,3.54,0.87
502454,101593,2025-12,5,634.92,409.57,0.0,0.553
502455,101593,2025-01,6,408.81,53.99,6.21,0.769
502455,101593,2025-02,3,366.46,450.97,4.63,0.615
502455,101593,2025-03,8,925.52,369.14,0.0,0.796
502455,101593,2025-04,7,0.0,878.23,3.06,0.821
502455,101593,2025-05,9,151.02,601.08,3.09,0.472
502455,101593,2025-06,6,745.53,128.95,0.0,0.432
502455,101593,2025-07,7,311.81,874.59,4.37,0.614
502455,101593,2025-08,11,885.63,160.07,0.0,0.614
502455,101593,2025-09,5,924.86,696.02,2.13,0.634
502455,101593,2025-10,7,1722.52,597.53,0.0,0.792
502455,101593,2025-11,3,1794.05,0.0,0.0,0.685
502455,101593,2025-12,3,464.82,956.78,2.75,0.686
502456,101594,2025-01,8,2030.06,523.36,6.81,0.924
502456,101594,2025-02,7,19.89,468.2,2.81,0.99
502456,101594,2025-03,4,2855.26,183.62,0.0,0.718
502456,101594,2025-04,5,21.78,0.0,7.22,0.783
502456,101594,2025-05,5,608.7,678.46,0.0,0.728
502456,101594,2025-06,2,802.48,68.58,0.0,0.99
502456,101594,2025-07,5,1021.41,0.0,4.9,0.538
502456,101594,2025-08,10,1156.14,2361.38,0.82,0.587
502456,101594,2025-09,4,2380.64,210.58,3.22,0.678
502456,101594,2025-10,2,2181.56,1957.97,2.96,0.83
502456,101594,2025-11,6,2143.88,3075.56,2.67,0.755
502456,101594,2025-12,5,3332.07,74.44,0.0,0.618
502457,101595,2025-01,7,1854.1,338.77,6.95,0.713
502457,101595,2025-02,5,1433.36,825.26,3.57,0.662
502457,101595,2025-03,4,132.49,372.11,1.08,0.891
502457,101595,2025-04,7,1081.17,0.0,5.79,0.914
502457,101595,2025-05,4,1352.87,407.87,0.0,0.533
502457,101595,2025-06,7,151.83,1499.6,0.0,0.757
502457,101595,2025-07,7,1232.56,467.0,6.22,0.72
502457,101595,2025-08,4,762.35,903.88,5.11,0.368
502457,101595,2025-09,6,488.41,741.4,0.0,0.767
502457,101595,2025-10,3,0.0,0.0,1.31,0.784
502457,101595,2025-11,4,28.43,0.0,3.01,0.556
502457,101595,2025-12,6,84.13,537.67,2.25,0.562
502458,101596,2025-01,19,1176.11,1235.73,2.19,0.671
502458,101596,2025-02,17,1779.75,910.45,14.03,0.7
502458,101596,2025-03,20,1464.08,768.94,8.81,0.682
502458,101596,2025-04,25,1064.65,734.43,5.06,0.646
502458,101596,2025-05,14,1133.85,1472.21,4.41,0.586
502458,101596,2025-06,13,1911.24,1101.26,4.56,0.769
502458,101596,2025-07,17,1478.25,1212.81,5.46,0.877
502458,101596,2025-08,19,885.81,1241.77,2.17,0.69
502458,101596,2025-09,22,801.05,1284.26,0.0,0.737
502458,101596,2025-10,19,1574.56,1223.22,14.49,0.757
502458,101596,2025-11,20,1399.31,859.74,4.9,0.538
502458,101596,2025-12,17,1021.9,715.08,1.21,0.73
502459,101597,2025-01,14,10868.13,4268.32,12.42,0.678
502459,101597,2025-02,19,3173.65,4710.65,11.71,0.944
502459,101597,2025-03,14,5718.3,5488.9,0.78,0.42
502459,101597,2025-04,20,6543.94,3750.91,13.0,0.721
502459,101597,2025-05,17,8954.61,8760.41,1.7,0.769
502459,101597,2025-06,18,6446.96,5514.32,8.63,0.736
502459,101597,2025-07,21,7246.61,7291.78,5.22,0.652
502459,101597,2025-08,22,7916.73,7759.17,7.27,0.672
502459,101597,2025-09,20,13334.87,7699.71,9.47,0.536
502459,101597,2025-10,16,7773.96,5137.57,5.57,0.519
502459,101597,2025-11,17,10273.86,5439.15,7.89,0.865
502459,101597,2025-12,16,8345.49,8919.34,9.98,0.82
502460,101597,2025-01,18,6467.98,5308.29,2.76,0.855
502460,101597,2025-02,28,5678.11,8276.59,0.0,0.676
502460,101597,2025-03,18,7189.1,6612.15,4.28,0.678
502460,101597,2025-04,15,9022.69,5937.25,2.62,0.978
502460,101597,2025-05,23,6876.35,7395.63,1.81,0.799
502460,101597,2025-06,17,6327.03,6599.08,5.1,0.582
502460,101597,2025-07,16,11101.22,8863.93,4.83,0.613
502460,101597,2025-08,21,6302.72,5207.09,0.0,0.692
502460,101597,2025-09,19,7758.61,6161.08,4.14,0.861
502460,101597,2025-10,16,11388.15,5164.33,0.09,0.705
502460,101597,2025-11,14,4706.8,7203.69,6.77,0.854
502460,101597,2025-12,16,10849.06,6491.9,1.16,0.664
502461,101598,2025-01,16,2303.49,1566.12,4.23,0.689
502461,101598,2025-02,19,2060.32,2585.25,12.79,0.621
502461,101598,2025-03,21,2371.7,2133.11,4.32,0.872
502461,101598,2025-04,14,2194.2,1757.92,3.83,0.782
502461,101598,2025-05,12,3106.47,1718.84,9.25,0.986
502461,101598,2025-06,18,1769.95,1885.46,3.12,0.791
502461,101598,2025-07,18,1559.91,1037.73,5.68,0.817
502461,101598,2025-08,27,1749.13,2196.96,0.0,0.672
502461,101598,2025-09,8,2567.67,1726.39,3.42,0.779
502461,101598,2025-10,19,2000.06,1524.15,4.62,0.852
502461,101598,2025-11,16,2060.0,197.52,4.61,0.656
502461,101598,2025-12,16,2874.88,1596.29,6.0,0.798
502462,101599,2025-01,21,4392.71,2124.02,4.55,0.834
502462,101599,2025-02,24,2386.3,3633.47,10.51,0.788
502462,101599,2025-03,23,2482.12,2246.81,9.32,0.656
502462,101599,2025-04,18,2506.32,2084.11,5.75,0.916
502462,101599,2025-05,16,3859.78,1681.33,2.8,0.826
502462,101599,2025-06,14,3830.92,2437.24,10.83,0.784
502462,101599,2025-07,22,2520.35,2265.82,10.84,0.708
502462,101599,2025-08,14,2150.39,2445.34,5.57,0.709
502462,101599,2025-09,24,3525.33,1887.68,6.57,0.626
502462,101599,2025-10,21,4361.04,2900.86,6.07,0.632
502462,101599,2025-11,22,3059.3,2245.26,7.15,0.56
502462,101599,2025-12,20,1742.98,2491.63,0.44,0.796
502463,101599,2025-01,5,406.81,0.0,7.17,0.614
502463,101599,2025-02,5,3176.93,0.0,0.0,0.545
502463,101599,2025-03,4,6.53,1185.51,0.0,0.6
502463,101599,2025-04,3,121.73,555.67,0.54,0.598
502463,101599,2025-05,4,69.73,664.31,0.0,0.46
502463,101599,2025-06,1,549.48,1337.97,0.0,0.923
502463,101599,2025-07,5,1620.29,990.73,5.29,0.57
502463,101599,2025-08,10,1090.94,0.0,2.05,0.593
502463,101599,2025-09,2,2154.69,932.33,9.17,0.477
502463,101599,2025-10,6,1497.68,1.81,0.58,0.612
502463,101599,2025-11,12,130.65,1728.65,8.52,0.883
502463,101599,2025-12,3,1886.51,0.0,0.62,0.797
502464,101600,2025-01,5,3529.43,2200.26,0.0,0.88
502464,101600,2025-02,4,4499.01,4368.34,3.23,0.629
502464,101600,2025-03,8,5664.35,2036.98,2.88,0.582
502464,101600,2025-04,5,1964.23,1065.61,3.19,0.712
502464,101600,2025-05,7,6908.39,0.0,0.0,0.586
502464,101600,2025-06,4,4237.39,1865.53,1.91,0.708
502464,101600,2025-07,7,4386.0,556.69,5.15,0.729
502464,101600,2025-08,5,97.79,441.15,0.0,0.923
502464,101600,2025-09,4,4351.24,1769.93,0.0,0.46
502464,101600,2025-10,6,1801.73,4446.03,0.27,0.697
502464,101600,2025-11,6,2597.8,1843.28,0.88,0.915
502464,101600,2025-12,4,2560.19,2025.18,0.0,0.814
502465,101600,2025-01,15,8777.15,4931.13,2.21,0.817
502465,101600,2025-02,21,6243.6,5118.48,6.7,0.648
502465,101600,2025-03,21,9504.75,7587.01,9.04,0.625
502465,101600,2025-04,31,8066.74,7789.16,0.0,0.649
502465,101600,2025-05,12,8113.31,4027.7,4.79,0.976
502465,101600,2025-06,22,9819.41,6847.32,1.74,0.512
502465,101600,2025-07,25,7860.82,5153.89,3.01,0.957
502465,101600,2025-08,21,6297.09,5754.45,0.0,0.392
502465,101600,2025-09,19,7224.09,6609.36,8.2,0.514
502465,101600,2025-10,13,8786.2,4896.31,3.19,0.774
502465,101600,2025-11,17,6408.78,6921.52,1.47,0.696
502465,101600,2025-12,14,7539.5,5559.68,3.1,0.799
502466,101601,2025-01,8,761.2,556.12,0.0,0.741
502466,101601,2025-02,11,2546.6,0.0,0.0,0.831
502466,101601,2025-03,10,2032.36,1177.76,8.83,0.644
502466,101601,2025-04,6,1389.29,478.64,5.96,0.74
502466,101601,2025-05,11,404.47,0.0,0.0,0.875
502466,101601,2025-06,6,1381.21,492.94,5.6,0.584
502466,101601,2025-07,5,0.0,712.28,0.05,0.496
502466,101601,2025-08,6,0.0,1346.11,0.0,0.666
502466,101601,2025-09,7,1274.09,0.0,0.52,0.675
502466,101601,2025-10,7,0.0,0.0,0.0,0.599
502466,101601,2025-11,3,1217.98,523.68,4.55,0.806
502466,101601,2025-12,7,1287.88,801.17,0.0,0.817
502467,101602,2025-01,3,2333.24,0.0,6.94,0.767
502467,101602,2025-02,7,1152.48,588.32,3.1,0.697
502467,101602,2025-03,8,400.96,663.05,0.18,0.611
502467,101602,2025-04,8,357.92,625.86,2.13,0.696
502467,101602,2025-05,4,414.5,931.86,11.13,0.665
502467,101602,2025-06,3,728.68,1129.1,4.71,0.745
502467,101602,2025-07,5,1189.59,863.28,9.47,0.537
502467,101602,2025-08,6,927.3,1551.45,3.13,0.82
502467,101602,2025-09,8,1266.17,1090.36,7.87,0.675
502467,101602,2025-10,12,1748.69,249.17,3.16,0.831
502467,101602,2025-11,5,581.98,1796.75,7.16,0.542
502467,101602,2025-12,6,843.02,940.02,5.56,0.809
502468,101602,2025-01,5,2863.53,0.0,0.0,0.874
502468,101602,2025-02,5,542.62,295.08,2.58,0.547
