CustomerID,FullName,Gender,Age,Geography,TenureYears,EstimatedAnnualIncome,CreditScore,IsActiveMember,Exited,BranchID
100793,Customer_100793,Female,47,UK,11,28686.37,737,1,0,1.0
100794,Customer_100794,Male,42,UK,2,62520.53,663,1,0,1.0
100795,Customer_100795,Male,38,UK,4,33020.59,829,1,0,1.0
100796,Customer_100796,Female,38,UK,4,56372.08,679,1,0,1.0
100797,Customer_100797,Female,36,UK,4,23093.11,648,1,0,1.0
100798,Customer_100798,Male,22,UK,11,18626.69,698,1,1,1.0
100799,Customer_100799,Male,47,Germany,14,37887.69,630,0,0,3.0
100800,Customer_100800,Male,45,Germany,11,20735.37,520,1,0,3.0
100801,Customer_100801,Female,52,Germany,7,83170.33,637,1,0,3.0
100802,Customer_100802,Male,36,UK,2,21099.68,636,0,1,1.0
100803,Customer_100803,Male,65,Spain,2,26330.04,536,0,1,4.0
100804,Customer_100804,Female,37,France,13,50592.26,650,1,0,2.0
100805,Customer_100805,Female,31,UK,10,32259.28,500,0,1,1.0
100806,Customer_100806,Male,30,UK,8,21208.35,629,1,0,1.0
100807,Customer_100807,Male,21,Germany,9,105177.93,673,0,0,3.0
100808,Customer_100808,Male,60,UK,13,26760.7,662,0,0,1.0
100809,Customer_100809,Female,58,France,13,38449.8,624,1,1,2.0
100810,Customer_100810,Male,49,Spain,1,38226.65,649,1,0,4.0
100811,Customer_100811,Female,31,UK,6,57818.5,596,0,0,1.0
100812,Customer_100812,Female,64,UK,0,51713.98,656,0,0,1.0
100813,Customer_100813,Female,38,Spain,6,28951.13,659,1,0,4.0
100814,Customer_100814,Female,39,France,10,36272.05,587,1,0,2.0
100815,Customer_100815,Male,59,UK,3,37922.88,675,1,0,1.0
100816,Customer_100816,Male,50,Spain,2,58832.91,675,0,1,4.0
100817,Customer_100817,Female,68,Spain,7,24826.83,643,0,0,4.0
100818,Customer_100818,Male,45,France,8,104148.67,837,1,0,2.0
100819,Customer_100819,Male,37,France,11,,644,1,0,2.0
100820,Customer_100820,Male,35,UK,0,41834.96,634,0,0,1.0
100821,Customer_100821,Male,20,UK,3,24920.09,623,1,0,1.0
100822,Customer_100822,Male,39,France,12,23417.84,582,1,0,2.0
100823,Customer_100823,Female,56,UK,10,28337.24,706,1,0,1.0
100824,Customer_100824,Female,49,Germany,14,27137.98,604,1,0,3.0
100825,Customer_100825,Female,42,Germany,13,34857.0,612,1,1,3.0
100826,Customer_100826,Female,30,UK,13,27035.08,615,1,0,1.0
100827,Customer_100827,Male,45,France,8,57435.82,581,1,0,2.0
100828,Customer_100828,Female,54,UK,15,29527.64,524,0,0,1.0
100829,Customer_100829,Male,47,Spain,6,28091.1,620,1,1,4.0
100830,Customer_100830,Male,44,UK,14,35192.52,721,1,0,1.0
100831,Customer_100831,Female,32,France,6,65657.19,670,1,0,2.0
100832,Customer_100832,Male,52,France,7,46263.99,772,1,0,2.0
100833,Customer_100833,Male,18,UK,10,40157.5,711,1,1,1.0
100834,Customer_100834,Male,47,Germany,6,22038.69,694,1,0,3.0
100835,Customer_100835,Male,73,Germany,2,25114.64,796,1,0,3.0
100836,Customer_100836,Male,24,France,14,23626.88,648,1,0,2.0
100837,Customer_100837,Female,39,Germany,7,75622.41,660,0,1,3.0
100838,Customer_100838,Female,42,Spain,14,53325.95,654,1,0,4.0
100839,Customer_100839,Male,36,France,6,28501.03,771,1,0,2.0
100840,Customer_100840,Female,54,France,15,32580.12,655,1,0,2.0
100841,Customer_100841,Male,48,UK,9,28970.82,606,0,0,1.0
100842,Customer_100842,Female,44,Germany,12,28191.83,699,1,1,3.0
100843,Customer_100843,Male,52,France,12,51666.27,594,1,1,2.0
100844,Customer_100844,Male,42,France,3,36902.46,695,1,0,2.0
100845,Customer_100845,Male,80,UK,13,107146.29,686,1,0,1.0
100846,Customer_100846,Female,44,Spain,15,73724.23,641,0,1,4.0
100847,Customer_100847,Female,44,UK,10,75711.93,697,1,0,1.0
100848,Customer_100848,Female,21,Germany,15,56813.86,543,1,0,3.0
100849,Customer_100849,Female,35,UK,13,34725.46,667,0,0,1.0
100850,Customer_100850,Male,56,Spain,10,54963.84,620,0,0,4.0
100851,Customer_100851,Male,26,UK,7,35898.48,850,1,0,1.0
100852,Customer_100852,Male,18,UK,13,87469.82,667,1,0,1.0
100853,Customer_100853,Male,42,Spain,2,50380.05,610,0,0,4.0
100854,Customer_100854,Male,58,Spain,8,47263.19,552,0,1,4.0
100855,Customer_100855,Male,43,UK,13,44471.67,753,0,0,1.0
100856,Customer_100856,Male,38,France,15,91908.13,629,0,1,2.0
100857,Customer_100857,Female,20,Germany,4,22031.69,596,1,1,3.0
100858,Customer_100858,Male,47,Spain,1,96052.91,680,1,0,4.0
100859,Customer_100859,Female,50,UK,5,38625.03,704,1,0,1.0
100860,Customer_100860,Female,21,France,13,22307.05,703,1,0,2.0
100861,Customer_100861,Male,56,Germany,8,29939.4,656,0,0,3.0
100862,Customer_100862,Male,51,Germany,0,19981.49,667,1,1,3.0
100863,Customer_100863,Female,56,Germany,1,56363.13,672,1,0,3.0
100864,Customer_100864,Female,49,France,5,26322.86,680,1,0,2.0
100865,Customer_100865,Male,50,UK,5,45311.92,687,1,0,1.0
100866,Customer_100866,Male,48,Spain,2,69970.05,737,1,0,4.0
100867,Customer_100867,Female,52,Spain,7,31039.54,659,1,0,4.0
100868,Customer_100868,Female,20,Germany,7,37226.58,594,0,0,3.0
100869,Customer_100869,Male,24,UK,3,23363.02,644,1,0,1.0
100870,Customer_100870,Male,33,UK,3,35265.63,712,1,0,1.0
100871,Customer_100871,Female,40,Germany,10,133751.05,521,1,0,3.0
100872,Customer_100872,Male,47,UK,15,59605.0,521,1,0,1.0
100873,Customer_100873,Female,46,Spain,15,37283.13,724,0,0,4.0
100874,Customer_100874,Male,55,UK,8,31893.75,769,1,0,1.0
100875,Customer_100875,Male,56,Germany,0,41201.91,560,0,1,3.0
100876,Customer_100876,Male,32,Spain,14,44531.31,663,1,0,4.0
100877,Customer_100877,Male,45,UK,15,34781.59,625,1,0,1.0
100878,Customer_100878,Female,32,UK,4,53313.86,635,1,0,1.0
100879,Customer_100879,Male,40,France,6,27347.31,678,0,0,2.0
100880,Customer_100880,Female,46,France,0,27286.58,558,0,1,2.0
100881,Customer_100881,Male,18,France,12,49613.23,572,1,0,2.0
100882,Customer_100882,Female,71,France,12,24823.25,632,1,0,2.0
100883,Customer_100883,Female,49,Spain,0,58307.3,644,1,1,4.0
100884,Customer_100884,Female,35,France,11,41730.96,571,1,0,2.0
100885,Customer_100885,Male,65,UK,6,18450.85,714,1,0,1.0
100886,Customer_100886,Female,38,UK,8,44121.37,624,0,1,1.0
100887,Customer_100887,Female,44,UK,3,19675.1,623,1,0,1.0
100888,Customer_100888,Female,36,UK,13,57379.24,676,0,0,1.0
100889,Customer_100889,Male,62,UK,6,37552.81,645,0,0,1.0
100890,Customer_100890,Male,41,,13,96607.61,718,1,0,
100891,Customer_100891,Male,44,UK,2,68017.19,585,1,1,1.0
100892,Customer_100892,Female,56,Spain,9,26058.86,550,0,1,4.0
100893,Customer_100893,Female,49,UK,4,16917.3,632,1,0,1.0
100894,Customer_100894,Male,41,UK,15,29900.47,660,1,0,1.0
100895,Customer_100895,Female,55,Germany,8,24242.4,562,0,1,3.0
100896,Customer_100896,Female,72,Spain,11,95511.99,551,1,0,4.0
100897,Customer_100897,Male,46,UK,1,41805.5,669,0,1,1.0
100898,Customer_100898,Male,43,UK,10,63924.84,598,1,0,1.0
100899,Customer_100899,Female,44,UK,1,36944.09,546,1,0,1.0
100900,Customer_100900,Female,58,France,5,38737.93,727,1,0,2.0
100901,Customer_100901,Male,35,France,3,41387.85,608,1,0,2.0
100902,Customer_100902,Female,39,UK,0,69103.98,741,1,0,1.0
100903,Customer_100903,Female,24,UK,9,48322.67,657,1,0,1.0
100904,Customer_100904,Female,28,France,3,26098.28,677,1,0,2.0
100905,Customer_100905,Female,36,Spain,8,87164.83,639,1,0,4.0
100906,Customer_100906,Female,41,Germany,12,36814.9,456,0,0,3.0
100907,Customer_100907,Male,63,France,2,34215.73,570,1,1,2.0
100908,Customer_100908,Male,48,UK,11,16000.0,646,1,0,1.0
100909,Customer_100909,Male,31,UK,4,55876.81,682,1,0,1.0
100910,Customer_100910,Male,33,UK,5,43953.19,521,1,0,1.0
100911,Customer_100911,Female,58,Germany,9,43931.7,651,1,0,3.0
100912,Customer_100912,Male,56,Spain,10,35036.79,571,1,1,4.0
100913,Customer_100913,Male,42,Spain,10,32421.49,673,1,0,4.0
100914,Customer_100914,Male,37,Spain,3,35564.87,654,0,0,4.0
100915,Customer_100915,Male,55,Spain,9,51732.8,711,1,0,4.0
100916,Customer_100916,Male,30,Spain,4,55995.57,735,1,0,4.0
100917,Customer_100917,Female,47,UK,4,37852.82,689,0,0,1.0
100918,Customer_100918,Female,69,UK,15,64372.82,720,1,0,1.0
100919,Customer_100919,Male,44,UK,1,40533.6,629,1,0,1.0
100920,Customer_100920,Female,33,France,6,33473.96,850,1,0,2.0
100921,Customer_100921,Female,47,UK,7,45922.57,564,1,0,1.0
100922,Customer_100922,Male,36,Germany,3,22781.43,615,1,0,3.0
100923,Customer_100923,Female,25,France,12,46636.94,723,1,0,2.0
100924,Customer_100924,Male,50,France,7,20982.48,711,1,1,2.0
100925,Customer_100925,Male,55,UK,11,26448.32,692,1,0,1.0
100926,Customer_100926,Female,38,UK,6,16932.9,706,1,0,1.0
100927,Customer_100927,Male,37,UK,14,38817.34,499,1,0,1.0
100928,Customer_100928,Female,30,Spain,11,86661.07,774,1,1,4.0
100929,Customer_100929,Female,40,France,5,39844.53,640,1,0,2.0
100930,Customer_100930,Female,35,Germany,15,56108.26,748,1,1,3.0
100931,Customer_100931,Female,30,UK,13,121050.87,502,1,0,1.0
100932,Customer_100932,Female,65,UK,9,50374.99,674,1,0,1.0
100933,Customer_100933,Female,48,France,0,29764.73,613,1,0,2.0
100934,Customer_100934,Male,49,Germany,9,31666.64,698,0,0,3.0
100935,Customer_100935,Male,53,Germany,11,42012.44,679,0,0,3.0
100936,Customer_100936,Female,51,UK,5,31590.83,682,1,0,1.0
100937,Customer_100937,Male,37,Spain,2,32672.39,576,1,0,4.0
100938,Customer_100938,Male,45,UK,9,65433.47,651,1,0,1.0
100939,Customer_100939,Male,39,Spain,12,66648.99,641,0,0,4.0
100940,Customer_100940,Female,47,UK,5,20016.72,692,1,0,1.0
100941,Customer_100941,Male,46,UK,7,29063.8,729,1,0,1.0
100942,Customer_100942,Male,37,Germany,0,34085.35,666,0,0,3.0
100943,Customer_100943,Male,26,UK,11,54995.96,559,1,0,1.0
100944,Customer_100944,Male,44,France,13,70249.53,663,0,0,2.0
100945,Customer_100945,Female,40,France,12,141677.76,850,1,0,2.0
100946,Customer_100946,Male,19,UK,6,34059.76,778,1,0,1.0
100947,Customer_100947,Female,48,Germany,0,34833.92,432,0,1,3.0
100948,Customer_100948,Female,54,Spain,7,54736.25,660,1,1,4.0
100949,Customer_100949,Male,72,Spain,15,30897.4,725,1,0,4.0
100950,Customer_100950,Female,37,UK,1,39418.56,641,0,0,1.0
100951,Customer_100951,Female,36,France,3,34844.75,620,0,0,2.0
100952,Customer_100952,Female,29,UK,13,16000.0,635,1,0,1.0
100953,Customer_100953,Male,45,UK,9,44394.9,696,0,0,1.0
100954,Customer_100954,Male,44,UK,2,38691.01,569,1,0,1.0
100955,Customer_100955,Female,32,Spain,0,74419.92,744,1,0,4.0
100956,Customer_100956,Female,40,Spain,6,42103.9,651,0,1,4.0
100957,Customer_100957,Female,18,Germany,9,23879.81,585,1,0,3.0
100958,Customer_100958,Female,53,France,13,37394.56,739,0,0,2.0
100959,Customer_100959,Male,33,France,14,16390.18,539,1,1,2.0
100960,Customer_100960,Female,42,France,7,24355.47,613,1,0,2.0
100961,Customer_100961,Male,25,France,6,55904.64,612,1,0,2.0
100962,Customer_100962,Female,35,France,14,,816,1,0,2.0
100963,Customer_100963,Male,39,UK,12,63611.76,604,0,0,1.0
100964,Customer_100964,Male,42,UK,3,17332.24,493,1,0,1.0
100965,Customer_100965,Female,48,Spain,10,37658.62,611,1,0,4.0
100966,Customer_100966,Female,59,France,11,33909.29,689,1,0,2.0
100967,Customer_100967,Female,51,Spain,3,64573.33,714,1,0,4.0
100968,Customer_100968,Male,54,UK,15,56849.81,826,1,0,1.0
100969,Customer_100969,Male,59,France,4,56074.61,761,1,0,2.0
100970,Customer_100970,Female,49,UK,8,84040.95,669,1,0,1.0
100971,Customer_100971,Male,42,UK,7,35588.78,588,1,0,1.0
100972,Customer_100972,Male,54,UK,11,76589.19,777,1,0,1.0
100973,Customer_100973,Female,55,UK,14,26252.91,627,1,0,1.0
100974,Customer_100974,Male,50,Spain,6,25823.23,606,1,0,4.0
100975,Customer_100975,Female,25,UK,6,58933.26,624,1,1,1.0
100976,Customer_100976,Male,32,France,12,21339.0,561,1,0,2.0
100977,Customer_100977,Female,39,France,15,54348.34,620,1,0,2.0
100978,Customer_100978,Female,51,France,14,43959.14,638,1,0,2.0
100979,Customer_100979,Female,42,France,12,68033.71,710,0,1,2.0
100980,Customer_100980,Female,56,UK,11,40891.4,626,1,0,1.0
100981,Customer_100981,Male,58,Spain,12,43072.8,560,0,1,4.0
100982,Customer_100982,Female,56,Germany,14,52817.3,535,1,0,3.0
100983,Customer_100983,Female,56,Germany,0,31170.66,671,1,0,3.0
100984,Customer_100984,Female,30,France,9,30565.65,660,0,0,2.0
100985,Customer_100985,Female,48,UK,0,51995.8,613,1,0,1.0
100986,Customer_100986,Female,35,Spain,9,41450.09,620,1,1,4.0
100987,Customer_100987,Female,22,,6,34966.08,684,1,0,
100988,Customer_100988,Female,39,UK,4,40464.17,759,1,0,1.0
100989,Customer_100989,Male,58,UK,14,86075.21,596,1,0,1.0
100990,Customer_100990,Male,48,Germany,11,34408.77,662,0,1,3.0
100991,Customer_100991,Female,66,France,9,33962.63,727,1,0,2.0
100992,Customer_100992,Male,44,Germany,14,19478.66,597,1,0,3.0
100993,Customer_100993,Female,71,Germany,1,41207.11,654,1,0,3.0
100994,Customer_100994,Female,44,UK,10,56445.03,652,1,0,1.0
100995,Customer_100995,Male,42,Spain,2,61188.47,557,0,1,4.0
100996,Customer_100996,Female,27,France,3,44095.93,668,1,0,2.0
100997,Customer_100997,Female,55,France,2,64572.89,657,0,0,2.0
100998,Customer_100998,Female,36,UK,8,58365.4,697,1,0,1.0
100999,Customer_100999,Male,34,Spain,10,69303.63,566,1,0,4.0
101000,Customer_101000,Female,57,UK,12,65405.46,656,1,0,1.0
101001,Customer_101001,Male,56,UK,7,85128.32,759,0,1,1.0
101002,Customer_101002,Female,56,France,15,38912.19,811,1,0,2.0
101003,Customer_101003,Male,38,UK,5,,751,1,1,1.0
101004,Customer_101004,Female,41,UK,2,56618.91,567,0,1,1.0
101005,Customer_101005,Female,41,France,0,59675.32,689,1,0,2.0
101006,Customer_101006,Female,51,UK,2,85128.98,619,1,0,1.0
101007,Customer_101007,Male,61,Spain,7,74757.56,676,0,0,4.0
101008,Customer_101008,Female,46,UK,6,100799.38,597,1,0,1.0
101009,Customer_101009,Female,66,Germany,13,55512.26,526,1,0,3.0
101010,Customer_101010,Male,53,France,2,46555.0,629,1,0,2.0
101011,Customer_101011,Female,39,Germany,4,22520.53,709,0,0,3.0
101012,Customer_101012,Female,52,France,15,48246.01,677,1,0,2.0
101013,Customer_101013,Female,62,France,0,32754.59,685,0,0,2.0
101014,Customer_101014,Female,66,Spain,6,46193.96,671,0,1,4.0
101015,Customer_101015,Female,56,UK,3,43043.04,685,1,0,1.0
101016,Customer_101016,Female,42,UK,8,51932.76,695,1,1,1.0
101017,Customer_101017,Female,39,Germany,15,40200.15,634,0,0,3.0
101018,Customer_101018,Male,49,Germany,3,63970.93,661,1,0,3.0
101019,Customer_101019,Female,62,UK,5,16000.0,786,1,0,1.0
101020,Customer_101020,Female,47,France,7,45748.85,666,1,0,2.0
101021,Customer_101021,Female,47,Spain,12,72153.08,658,0,0,4.0
101022,Customer_101022,Female,43,Germany,15,97435.58,663,1,1,3.0
101023,Customer_101023,Male,38,Spain,1,58384.6,639,1,0,4.0
101024,Customer_101024,Male,40,France,7,89645.86,622,1,0,2.0
101025,Customer_101025,Male,44,Germany,12,45317.39,671,1,0,3.0
101026,Customer_101026,Male,63,UK,0,42054.14,617,0,1,1.0
101027,Customer_101027,Male,39,Spain,12,53298.42,644,1,0,4.0
101028,Customer_101028,Male,43,UK,3,41939.67,596,0,0,1.0
101029,Customer_101029,Female,32,Germany,8,29535.97,663,0,1,3.0
101030,Customer_101030,Male,51,France,15,33308.46,699,1,0,2.0
101031,Customer_101031,Male,58,France,10,25462.35,639,0,0,2.0
101032,Customer_101032,Male,61,Germany,15,53273.52,504,0,1,3.0
101033,Customer_101033,Male,44,France,9,42215.86,699,1,0,2.0
101034,Customer_101034,Male,49,Spain,3,35713.93,664,1,0,4.0
101035,Customer_101035,Female,40,France,11,32546.24,581,1,0,2.0
101036,Customer_101036,Female,48,France,9,52717.37,713,0,0,2.0
101037,Customer_101037,Male,46,UK,4,59672.5,550,1,0,1.0
101038,Customer_101038,Female,43,France,1,25252.83,733,1,0,2.0
101039,Customer_101039,Male,44,France,10,23528.48,651,1,0,2.0
101040,Customer_101040,Male,47,UK,9,64534.44,485,1,0,1.0
101041,Customer_101041,Female,38,UK,12,22620.57,668,0,0,1.0
101042,Customer_101042,Female,39,Germany,2,53733.61,625,1,0,3.0
101043,Customer_101043,Female,62,Germany,8,86945.26,613,1,0,3.0
101044,Customer_101044,Male,75,Germany,13,87036.3,600,0,1,3.0
101045,Customer_101045,Male,28,UK,14,58540.12,645,0,1,1.0
101046,Customer_101046,Male,27,UK,15,57779.49,619,1,0,1.0
101047,Customer_101047,Male,31,UK,3,115703.16,516,0,0,1.0
101048,Customer_101048,Female,41,Germany,2,16000.0,750,0,1,3.0
101049,Customer_101049,Male,53,Spain,9,34080.27,637,0,0,4.0
101050,Customer_101050,Female,49,UK,7,61527.91,600,1,0,1.0
101051,Customer_101051,Female,44,Germany,3,36085.48,570,1,0,3.0
101052,Customer_101052,Female,48,UK,1,73374.02,713,0,0,1.0
101053,Customer_101053,Male,34,UK,2,41262.76,558,0,0,1.0
101054,Customer_101054,Male,39,UK,5,44565.25,665,1,0,1.0
101055,Customer_101055,Male,42,UK,11,37116.66,611,1,0,1.0
101056,Customer_101056,Female,23,Germany,1,33199.66,616,1,1,3.0
101057,Customer_101057,Male,28,Spain,1,32834.18,572,0,0,4.0
101058,Customer_101058,Female,29,UK,4,47450.85,608,0,1,1.0
101059,Customer_101059,Female,51,France,13,29639.72,656,1,0,2.0
101060,Customer_101060,Male,45,Germany,15,64496.56,673,1,0,3.0
101061,Customer_101061,Female,49,Spain,7,56352.2,596,1,1,4.0
101062,Customer_101062,Male,20,France,0,68882.83,648,0,0,2.0
101063,Customer_101063,Female,24,UK,0,25270.9,722,1,0,1.0
101064,Customer_101064,Male,50,France,13,19548.63,530,1,0,2.0
101065,Customer_101065,Female,18,UK,7,41920.96,655,1,0,1.0
101066,Customer_101066,Female,57,Spain,1,154799.37,584,0,0,4.0
101067,Customer_101067,Female,20,UK,13,74251.91,576,1,0,1.0
101068,Customer_101068,Male,52,Germany,8,32725.96,675,1,0,3.0
101069,Customer_101069,Female,31,UK,5,50840.85,614,1,0,1.0
101070,Customer_101070,Male,55,France,7,58269.79,564,0,1,2.0
101071,Customer_101071,Female,80,Spain,3,22689.33,754,1,0,4.0
101072,Customer_101072,Male,18,France,14,77789.1,724,1,0,2.0
101073,Customer_101073,Male,50,France,12,38951.95,510,1,0,2.0
101074,Customer_101074,Male,20,Spain,3,40320.63,544,1,0,4.0
101075,Customer_101075,Male,47,Spain,11,42451.94,700,0,0,4.0
101076,Customer_101076,Male,40,UK,2,70295.84,634,0,0,1.0
101077,Customer_101077,Female,44,France,7,29899.38,768,1,0,2.0
101078,Customer_101078,Male,31,France,11,19482.82,701,0,0,2.0
101079,Customer_101079,Female,51,France,0,48569.68,677,1,0,2.0
101080,Customer_101080,Male,25,UK,11,16743.72,578,0,1,1.0
101081,Customer_101081,Female,57,UK,3,36677.85,692,1,0,1.0
101082,Customer_101082,Female,37,Spain,11,71647.84,559,1,0,4.0
101083,Customer_101083,Male,25,Spain,7,54503.33,753,0,0,4.0
101084,Customer_101084,Female,61,Germany,0,67136.63,687,0,0,3.0
101085,Customer_101085,Female,41,Spain,12,55524.69,593,0,0,4.0
101086,Customer_101086,Female,65,Germany,4,124253.04,715,1,0,3.0
101087,Customer_101087,Male,57,Germany,15,32232.07,823,0,0,3.0
101088,Customer_101088,Male,32,Germany,13,50240.87,639,1,0,3.0
101089,Customer_101089,Female,41,France,3,34484.69,696,1,0,2.0
101090,Customer_101090,Male,43,France,9,64601.02,623,1,0,2.0
101091,Customer_101091,Female,60,UK,5,40852.21,661,1,0,1.0
101092,Customer_101092,Male,47,France,9,91026.42,542,1,0,2.0
101093,Customer_101093,Female,44,UK,8,33075.82,655,0,0,1.0
101094,Customer_101094,Male,40,UK,4,79112.95,658,1,0,1.0
101095,Customer_101095,Male,41,France,10,54848.92,790,1,0,2.0
101096,Customer_101096,Female,58,France,4,41390.95,520,1,0,2.0
101097,Customer_101097,Female,42,UK,14,53611.77,634,0,1,1.0
101098,Customer_101098,Female,37,Germany,15,47239.89,752,1,0,3.0
101099,Customer_101099,Female,35,Spain,2,49296.31,637,0,0,4.0
101100,Customer_101100,Male,35,UK,11,38266.61,642,1,0,1.0
101101,Customer_101101,Male,25,UK,14,30629.23,593,1,0,1.0
101102,Customer_101102,Male,33,UK,2,36121.48,585,0,0,1.0
101103,Customer_101103,Male,60,Germany,11,19692.83,518,1,0,3.0
101104,Customer_101104,Male,40,Germany,15,61347.01,608,0,1,3.0
101105,Customer_101105,Female,50,UK,3,24091.18,581,1,0,1.0
101106,Customer_101106,Male,18,Germany,9,38081.49,664,1,0,3.0
101107,Customer_101107,Male,49,UK,12,56220.97,596,1,0,1.0
101108,Customer_101108,Male,40,UK,5,61276.61,619,0,1,1.0
101109,Customer_101109,Male,36,Spain,3,18898.38,621,1,0,4.0
101110,Customer_101110,Male,44,UK,6,40299.46,651,1,0,1.0
101111,Customer_101111,Female,36,UK,5,51653.33,615,1,0,1.0
101112,Customer_101112,Male,18,France,11,42994.7,575,0,1,2.0
101113,Customer_101113,Female,53,France,5,76899.81,661,0,0,2.0
101114,Customer_101114,Female,45,Spain,6,29016.26,735,0,1,4.0
101115,Customer_101115,Female,38,Spain,15,16703.21,665,1,0,4.0
101116,Customer_101116,Female,30,UK,9,60480.22,609,1,0,1.0
101117,Customer_101117,Male,24,UK,14,32982.62,646,0,1,1.0
101118,Customer_101118,Male,45,Germany,11,19035.89,501,0,1,3.0
101119,Customer_101119,Male,61,UK,14,39108.47,645,0,0,1.0
101120,Customer_101120,Female,44,Spain,3,73070.21,625,0,0,4.0
101121,Customer_101121,Female,25,Germany,15,23788.59,585,0,1,3.0
101122,Customer_101122,Male,45,UK,15,120165.24,599,1,0,1.0
101123,Customer_101123,Male,41,Germany,0,28807.13,624,1,1,3.0
101124,Customer_101124,Female,52,UK,5,43677.12,729,0,0,1.0
101125,Customer_101125,Female,49,France,6,24265.61,737,1,0,2.0
101126,Customer_101126,Female,18,France,6,42793.84,585,1,0,2.0
101127,Customer_101127,Female,49,France,12,39546.73,616,1,0,2.0
101128,Customer_101128,Female,30,Germany,11,21485.91,618,1,0,3.0
101129,Customer_101129,Female,25,Germany,3,149798.6,716,0,0,3.0
101130,Customer_101130,Male,40,Spain,9,33608.13,666,0,0,4.0
101131,Customer_101131,Male,47,Spain,15,33621.36,662,1,0,4.0
101132,Customer_101132,Female,22,France,7,64957.67,695,1,0,2.0
101133,Customer_101133,Female,50,UK,14,95019.71,610,1,0,1.0
101134,Customer_101134,Male,51,Germany,10,69725.51,757,0,1,3.0
101135,Customer_101135,Female,43,Spain,14,24462.43,655,1,0,4.0
101136,Customer_101136,Male,32,UK,14,46243.86,591,1,0,1.0
101137,Customer_101137,Female,30,France,0,18012.25,638,1,0,2.0
101138,Customer_101138,Male,54,France,12,63019.04,747,1,0,2.0
101139,Customer_101139,Female,24,UK,3,20122.43,623,1,0,1.0
101140,Customer_101140,Female,55,Germany,13,29260.22,726,1,1,3.0
101141,Customer_101141,Male,40,UK,12,41939.54,608,1,0,1.0
101142,Customer_101142,Male,41,Germany,4,51311.89,598,1,0,3.0
101143,Customer_101143,Female,22,Germany,1,37346.87,704,1,0,3.0
101144,Customer_101144,Male,40,Germany,6,83200.83,589,1,0,3.0
101145,Customer_101145,Male,49,France,4,58155.91,717,1,0,2.0
101146,Customer_101146,Female,26,UK,8,56137.04,681,1,0,1.0
101147,Customer_101147,Male,48,Germany,1,24153.74,589,1,0,3.0
101148,Customer_101148,Male,43,Germany,0,90232.09,650,0,0,3.0
101149,Customer_101149,Male,34,France,6,29262.02,614,1,0,2.0
101150,Customer_101150,Female,52,Spain,12,91795.54,681,0,1,4.0
101151,Customer_101151,Male,18,UK,5,104340.27,797,1,0,1.0
101152,Customer_101152,Male,46,Spain,5,52897.97,627,1,0,4.0
101153,Customer_101153,Male,61,UK,2,66824.88,695,1,0,1.0
101154,Customer_101154,Male,59,UK,4,16000.0,657,1,0,1.0
101155,Customer_101155,Male,47,France,4,38471.53,657,1,0,2.0
101156,Customer_101156,Male,38,UK,4,68968.11,643,0,0,1.0
101157,Customer_101157,Male,34,UK,5,63669.09,591,1,0,1.0
101158,Customer_101158,Male,38,UK,4,24259.16,680,0,0,1.0
101159,Customer_101159,Female,49,France,10,36799.88,633,0,1,2.0
101160,Customer_101160,Male,32,Germany,5,16000.0,587,1,0,3.0
101161,Customer_101161,Male,51,UK,12,50577.98,731,0,1,1.0
101162,Customer_101162,Female,68,Germany,9,17996.4,662,1,0,3.0
101163,Customer_101163,Female,41,Germany,10,69852.41,638,1,0,3.0
101164,Customer_101164,Female,26,UK,9,71514.18,756,1,0,1.0
101165,Customer_101165,Male,26,UK,14,33926.78,517,0,1,1.0
101166,Customer_101166,Male,51,Spain,4,53103.55,750,1,0,4.0
101167,Customer_101167,Male,41,Germany,15,38090.89,589,1,1,3.0
101168,Customer_101168,Male,53,France,3,46830.2,671,1,0,2.0
101169,Customer_101169,Male,36,Germany,2,25063.26,611,1,0,3.0
101170,Customer_101170,Female,52,UK,13,55578.21,586,1,1,1.0
101171,Customer_101171,Male,40,UK,14,20068.2,754,1,0,1.0
101172,Customer_101172,Female,33,Germany,1,18434.08,794,0,0,3.0
101173,Customer_101173,Male,37,UK,9,39757.63,638,1,1,1.0
101174,Customer_101174,Male,28,Germany,8,38191.39,680,1,0,3.0
101175,Customer_101175,Female,66,France,3,47475.1,659,0,1,2.0
101176,Customer_101176,Female,41,Germany,8,31355.55,785,0,0,3.0
101177,Customer_101177,Male,50,France,10,98123.89,497,1,0,2.0
101178,Customer_101178,Female,36,UK,9,45147.81,683,1,0,1.0
101179,Customer_101179,Male,29,UK,8,46640.37,600,1,0,1.0
101180,Customer_101180,Male,39,UK,14,45898.15,478,0,1,1.0
101181,Customer_101181,Female,55,Germany,3,65955.42,628,1,0,3.0
101182,Customer_101182,Male,36,UK,9,54427.93,794,1,0,1.0
101183,Customer_101183,Male,32,UK,5,51242.93,606,1,1,1.0
101184,Customer_101184,Male,44,UK,15,58490.39,714,1,0,1.0
101185,Customer_101185,Male,48,UK,4,18478.23,745,1,0,1.0
101186,Customer_101186,Male,62,Germany,13,18794.95,654,0,0,3.0
101187,Customer_101187,Male,46,UK,10,40586.81,664,1,0,1.0
101188,Customer_101188,Female,50,Spain,3,38425.31,526,1,0,4.0
101189,Customer_101189,Female,51,UK,12,54520.9,601,0,0,1.0
